key,sweep,controller,t,theta_deg,finger_normal_N,finger_tangential_N,table_normal_N,table_slip_mm,finger_slide_mm
nominal|force|75.00|0.00|0.800,nominal,force,2.2765,29.596394906311417,9.982051968423834,1.7271980114694383,12.429110342911613,0.05736990773905909,0.6561152001579408
nominal|force|75.00|0.00|0.800,nominal,force,2.2805,29.617945609616974,9.98204374808272,1.7265279373897378,12.427484441224387,0.05761703396339052,0.6570829438322094
nominal|force|75.00|0.00|0.800,nominal,force,2.2845,29.639457939620637,9.982035561835303,1.725858786805902,12.425859529587772,0.05786445290541231,0.6580503334390849
nominal|force|75.00|0.00|0.800,nominal,force,2.2885,29.66093206790912,9.982027409526859,1.7251905559264304,12.4242356053404,0.058112164025965474,0.6590173693872966
nominal|force|75.00|0.00|0.800,nominal,force,2.2925,29.68236816521211,9.98201929099907,1.7245232409768128,12.422612665805353,0.058360166788187784,0.659984052083947
nominal|force|75.00|0.00|0.800,nominal,force,2.2965,29.7037664014066,9.982011206096931,1.723856838200475,12.42099070829828,0.05860846065752767,0.6609503819345081
nominal|force|75.00|0.00|0.800,nominal,force,2.3005,29.72512694552123,9.982003154666778,1.7231913438571873,12.41936973011802,0.05885704510170259,0.6619163593428341
nominal|force|75.00|0.00|0.800,nominal,force,2.3045,29.74644996574053,9.981995136550655,1.7225267542228477,12.41774972854433,0.059105919590768385,0.6628819847111739
nominal|force|75.00|0.00|0.800,nominal,force,2.3085,29.767735629409184,9.981987151597199,1.7218630655922327,12.41613070085834,0.059355083597015246,0.663847258440174
nominal|force|75.00|0.00|0.800,nominal,force,2.3125,29.78898410303623,9.981979199652711,1.7212002742755461,12.414512644320492,0.05960453659498155,0.6648121809288808
nominal|force|75.00|0.00|0.800,nominal,force,2.3165,29.810195552299337,9.981971280563128,1.7205383765995554,12.412895556176874,0.059854278061488575,0.6657767525747587
nominal|force|75.00|0.00|0.800,nominal,force,2.3205,29.831370142048915,9.981963394179685,1.7198773689090865,12.411279433672743,0.06010430747555723,0.6667409737736919
nominal|force|75.00|0.00|0.800,nominal,force,2.3245,29.852508036312354,9.98195554034866,1.7192172475639782,12.409664274030925,0.060354624318477434,0.6677048449199924
nominal|force|75.00|0.00|0.800,nominal,force,2.3285,29.87360939829812,9.981947718920583,1.7185580089418133,12.408050074471465,0.060605228073697115,0.6686683664064057
nominal|force|75.00|0.00|0.800,nominal,force,2.3325,29.894674390399896,9.981939929745064,1.717899649435972,12.406436832198718,0.060856118226905453,0.6696315386241215
nominal|force|75.00|0.00|0.800,nominal,force,2.3365,29.9157031742007,9.98193217267459,1.7172421654565175,12.404824544409916,0.06110729426597045,0.6705943619627782
nominal|force|75.00|0.00|0.800,nominal,force,2.3405,29.936695910476974,9.981924447557411,1.7165855534298111,12.403213208289943,0.06135875568096666,0.6715568368104741
nominal|force|75.00|0.00|0.800,nominal,force,2.3445,29.95765275920261,9.981916754248473,1.7159298097986626,12.401602821017462,0.06161050196407808,0.6725189635537709
nominal|force|75.00|0.00|0.800,nominal,force,2.3485,29.97857387955304,9.981909092598356,1.7152749310219193,12.39999337975787,0.06186253260971608,0.6734807425777013
nominal|force|75.00|0.00|0.800,nominal,force,2.3525,29.999459429909223,9.981901462460076,1.7146209135741421,12.398384881666573,0.06211484711441534,0.674442174265778
nominal|force|75.00|0.00|0.800,nominal,force,2.3565,30.02030956786167,9.981893863690082,1.7139677539472027,12.396777323897414,0.06236744497684771,0.6754032590000011
nominal|force|75.00|0.00|0.800,nominal,force,2.3605,30.041124450214443,9.981886296140951,1.7133154486476794,12.39517070358664,0.06262032569782222,0.6763639971608615
nominal|force|75.00|0.00|0.800,nominal,force,2.3645,30.061904232989026,9.981878759668756,1.7126639941985655,12.393565017865654,0.06287348878023652,0.6773243891273543
nominal|force|75.00|0.00|0.800,nominal,force,2.3685,30.082649071428385,9.981871254126984,1.7120133871389467,12.39196026385814,0.06312693372914624,0.6782844352769817
nominal|force|75.00|0.00|0.800,nominal,force,2.3725,30.103359120000842,9.9818637793747,1.7113636240242098,12.39035643868416,0.06338066005166787,0.6792441359857575
nominal|force|75.00|0.00|0.800,nominal,force,2.3765,30.12403453240394,9.981856335269574,1.710714701424209,12.388753539447572,0.06363466725699957,0.6802034916282192
nominal|force|75.00|0.00|0.800,nominal,force,2.3805,30.144675461568376,9.98184892166649,1.7100666159252733,12.387151563248267,0.06388895485644197,0.6811625025774336
nominal|force|75.00|0.00|0.800,nominal,force,2.3845,30.165282059661852,9.981841538424963,1.7094193641277573,12.385550507171153,0.06414352236337045,0.6821211692050083
nominal|force|75.00|0.00|0.800,nominal,force,2.3885,30.185854478092917,9.981834185405194,1.708772942654,12.383950368333299,0.06439836929316572,0.6830794918810802
nominal|force|75.00|0.00|0.800,nominal,force,2.3925,30.206392867514754,9.981826862462416,1.708127348131477,12.382351143779042,0.06465349516329016,0.6840374709743471
nominal|force|75.00|0.00|0.800,nominal,force,2.3965,30.226897377829047,9.98181956946275,1.7074825772108795,12.380752830597515,0.06490889949323925,0.684995106852062
nominal|force|75.00|0.00|0.800,nominal,force,2.4005,30.247368158189698,9.981812306261817,1.7068386265555378,12.379155425852709,0.06516458180452767,0.6859523998800415
nominal|force|75.00|0.00|0.800,nominal,force,2.4045,30.267805357006644,9.981805072725118,1.706195492844525,12.377558926605765,0.06542054162066158,0.686909350422668
nominal|force|75.00|0.00|0.800,nominal,force,2.4085,30.288209121949613,9.981797868712347,1.7055531727725395,12.37596332991447,0.06567677846719411,0.6878659588429046
nominal|force|75.00|0.00|0.800,nominal,force,2.4125,30.30857959995184,9.981790694086175,1.7049116630482222,12.374368632822872,0.06593329187169067,0.688822225502296
nominal|force|75.00|0.00|0.800,nominal,force,2.4165,30.328916937213716,9.981783548709524,1.7042709603969057,12.372774832380106,0.06619008136362486,0.6897781507609799
nominal|force|75.00|0.00|0.800,nominal,force,2.4205,30.349221279206546,9.981776432446122,1.7036310615574048,12.371181925619918,0.06644714647451727,0.690733734977688
nominal|force|75.00|0.00|0.800,nominal,force,2.4245,30.369492770676207,9.98176934516162,1.7029919632850443,12.369589909580785,0.06670448673779666,0.6916889785097597
nominal|force|75.00|0.00|0.800,nominal,force,2.4285,30.389731555646808,9.98176228671787,1.7023536623481308,12.367998781284111,0.06696210168894573,0.6926438817131454
nominal|force|75.00|0.00|0.800,nominal,force,2.4325,30.409937777424258,9.98175525698367,1.7017161555328688,12.36640853776588,0.06721999086526514,0.693598444942404
nominal|force|75.00|0.00|0.800,nominal,force,2.4365,30.430111578600002,9.981748255824149,1.7010794396370168,12.364819176037841,0.06747815380606786,0.6945526685507258
nominal|force|75.00|0.00|0.800,nominal,force,2.4405,30.4502531010545,9.981741283105183,1.7004435114745808,12.36323069311618,0.06773659005257504,0.6955065528899308
nominal|force|75.00|0.00|0.800,nominal,force,2.4445,30.470362485960933,9.9817343386962,1.6998083678748062,12.361643086017569,0.06799529914797847,0.6964600983104748
nominal|force|75.00|0.00|0.800,nominal,force,2.4485,30.490439873788596,9.981727422460933,1.6991740056805344,12.360056351747364,0.06825428063727407,0.6974133051614534
nominal|force|75.00|0.00|0.800,nominal,force,2.4525,30.510485404306586,9.981720534271705,1.6985404217491957,12.35847048730888,0.0685135340674492,0.6983661737906166
nominal|force|75.00|0.00|0.800,nominal,force,2.4565,30.530499216587266,9.981713673998172,1.6979076129538353,12.356885489708944,0.06877305898730923,0.699318704544368
nominal|force|75.00|0.00|0.800,nominal,force,2.4605,30.550481449009823,9.981706841505401,1.6972755761802614,12.355301355939453,0.06903285494763017,0.7002708977677751
nominal|force|75.00|0.00|0.800,nominal,force,2.4645,30.57043223926365,9.981700036665938,1.6966443083295597,12.353718082996249,0.06929292150099214,0.7012227538045777
nominal|force|75.00|0.00|0.800,nominal,force,2.4685,30.590351724351947,9.981693259352646,1.696013806317976,12.352135667877617,0.06955325820180713,0.7021742729971717
nominal|force|75.00|0.00|0.800,nominal,force,2.4725,30.61024004059509,9.981686509434272,1.6953840670741924,12.350554107567426,0.06981386460641614,0.7031254556866599
nominal|force|75.00|0.00|0.800,nominal,force,2.4765,30.630097323634082,9.981679786782157,1.6947550875419934,12.348973399052886,0.07007474027294347,0.7040763022128211
nominal|force|75.00|0.00|0.800,nominal,force,2.4805,30.64992370843401,9.981673091271121,1.694126864679776,12.347393539322631,0.07033588476138691,0.7050268129141277
nominal|force|75.00|0.00|0.800,nominal,force,2.4845,30.669719329287428,9.981666422772038,1.693499395459228,12.345814525357117,0.0705972976335692,0.7059769881277526
nominal|force|75.00|0.00|0.800,nominal,force,2.4885,30.689484319817726,9.981659781160118,1.6928726768664248,12.344236354138566,0.07085897845309636,0.7069268281895763
nominal|force|75.00|0.00|0.800,nominal,force,2.4925,30.709218812982495,9.981653166309409,1.6922467059013673,12.34265902264664,0.07112092678539933,0.7078763334341909
nominal|force|75.00|0.00|0.800,nominal,force,2.4965,30.728922941076924,9.981646578094402,1.6916214795776663,12.341082527857523,0.07138314219772013,0.7088255041949066
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0005,0.003790909270271105,9.803155470527976,4.153076943783279,13.977500869741327,1.866591609038476e-12,0.0018321182389920687
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0045,0.0447771997643275,9.869965468199094,3.859750318507886,13.966076127619546,0.00016790768814223256,0.015388009778833135
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0085,0.14240072610110055,9.915726336044413,3.324253292075155,13.599344435183482,0.0003330335095613757,0.024491303560526725
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0125,0.2699116029468567,9.95468333898586,2.8847505960639626,13.307187339134032,0.00047134722673536356,0.02891236459500721
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0165,0.40464938716488036,9.976837937387932,2.64130175836075,13.15140399988907,0.0005963526779756423,0.030182069616944137
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0205,0.5336941620970191,9.98328843516549,2.571283708233779,13.112956066424514,0.0007198947092751373,0.030327252086134685
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0245,0.6531055656670037,9.980193693416458,2.604048282067546,13.142940179707336,0.000847202973636163,0.030474288439846703
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0285,0.7644287928368364,9.973781784530624,2.671566405688975,13.195440867944473,0.000978621153426007,0.03089930155250283
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0325,0.8711820209583423,9.968076465778687,2.73066031150338,13.241687686141631,0.001112424096900988,0.03196750838616442
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0365,0.9765625067414199,9.964668514015761,2.76452357973309,13.270679525310012,0.0012466183619830318,0.033493683324712704
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0405,1.082509167257224,9.963482435131514,2.774246978509647,13.283358095312451,0.0013797367518220138,0.03523343055490083
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0445,1.1897115945416128,9.963710902130073,2.768722110587822,13.285808475289688,0.0015110274207211227,0.03700033172445562
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0485,1.2980485991804955,9.964493936301736,2.7573138703726996,13.284357098348163,0.0016403215832364038,0.03869929525671898
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0525,1.407070588560059,9.965246162946992,2.7463465991987253,13.283241058356563,0.0017677789436176816,0.04031003091739057
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0565,1.5163342384129779,9.965710906939515,2.7385554761483406,13.284267402287405,0.001893654355919483,0.04185348842788421
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0605,1.6255532711021277,9.965870890782245,2.73408403554448,13.287502575259472,0.002018156032401741,0.043362179578252065
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0645,1.734612749417076,9.965824248473792,2.7318414162299676,13.292193328002885,0.00214139732752916,0.04486259316605867
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0685,1.8435160194516682,9.965687707138562,2.7305519829101574,13.297473122453066,0.002263408497044095,0.046369251941936016
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0725,1.9523193238222685,9.965545871387,2.729299303568761,13.302724772156242,0.0023841712636293866,0.04788615781972495
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0765,2.061083520717186,9.965439236068942,2.727649840873472,13.307659733458646,0.0025036514349000005,0.04941111148106607
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0805,2.16985041272846,9.965374063089298,2.725541538787474,13.312240164240485,0.0026218192396773587,0.05093984336147884
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0845,2.278638555882379,9.965338803325029,2.7231037055274014,13.31655610583556,0.002738657028468483,0.05246862164592655
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0885,2.3874494293282447,9.965317791964392,2.7205081393351205,13.32072481374193,0.0028541585568794825,0.053995257149310916
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0925,2.4962761943448886,9.965298934180321,2.7178863107484195,13.324835220906248,0.002968324686727919,0.05551902604376651
size|hfvc|78.00|0.00|0.800,size,hfvc,0.0965,2.6051105903554945,9.965275973031682,2.7153055385312896,13.328932365441418,0.00308115895373412,0.05704012489639134
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1005,2.713946581061805,9.96524749429912,2.712780413453918,13.333025523461151,0.0031926646204272213,0.05855910150062706
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1045,2.822781247168191,9.965214787282001,2.7102963581143134,13.337104363833916,0.0033028434340623414,0.06007647260192223
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1085,2.9316141102457274,9.965179927308823,2.7078305390502715,13.341153158033892,0.003411695593209807,0.06159255999394774
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1125,3.0404459747648063,9.965144626582262,2.705364295454454,13.345159159811246,0.0035192202757286517,0.06310748342065424
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1165,3.149277952676931,9.965109835725126,2.702887368005607,13.349115403423752,0.003625416237308665,0.06462122760966356
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1205,3.2581109106871793,9.965075826786078,2.7003969093824383,13.353019974720677,0.0037302822332163643,0.06613371986958734
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1245,3.3669453029480843,9.965042467215868,2.6978944540770753,13.356873921432928,0.0038338172126256564,0.06764488552574682
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1285,3.475781238086427,9.965009485761723,2.69538300952367,13.360679267242675,0.003936020341613333,0.06915467394648168
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1325,3.5846186300084626,9.964976642139012,2.692865214419335,13.36443776376564,0.004036890940174731,0.07066306207681113
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1365,3.6934573345388335,9.964943793745134,2.6903426253323004,13.36815041413239,0.004136428402364001,0.07217004646382567
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1405,3.8022972320591473,9.964910892135693,2.687815767074378,13.37181751529182,0.004234632136460026,0.073675632796563
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1445,3.911138256724586,9.964877948658575,2.6852845145983584,13.375438923001951,0.004331501535129179,0.07517982794829373
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1485,4.0199803911043785,9.964844997954451,2.6827484935682646,13.379014326574914,0.004427035970103188,0.0766826359302966
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1525,4.128823646885507,9.96481207318687,2.6802073501315364,13.382543432570998,0.004521234798764151,0.0781840570405845
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1565,4.2376680459191745,9.964779195246248,2.677660867087617,13.386026042967682,0.004614097375163495,0.0796840887687448
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1605,4.346513608016623,9.964746372085607,2.675108969448679,13.389462057845268,0.004705623058300079,0.08118272718861677
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1645,4.455360346074416,9.964713602924022,2.672551677521751,13.392851442619355,0.004795811216609658,0.08267996808946837
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1685,4.564208266244754,9.964680883202565,2.6699890523275136,13.396194190430537,0.004884661229130616,0.08417580759420594
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1725,4.67305737035207,9.964648208158398,2.667421156501635,13.399490295393168,0.004972172484740689,0.08567024232814202
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1765,4.781907658495453,9.964615574533296,2.6648480358750617,13.402739740133555,0.005058344380790003,0.08716326932366536
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1805,4.890759130830821,9.964582980829713,2.6622697169055587,13.405942494173871,0.005143176321914522,0.08865488583740769
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1845,4.999611788358274,9.964550426808206,2.659686212251964,13.409098517858627,0.005226667719418487,0.09014508919100006
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1885,5.10846563298095,9.964517912832001,2.657097528126773,13.412207767448166,0.005308817991059311,0.09163387667803001
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1925,5.21732066721054,9.96448543934364,2.6545036699056794,13.415270198967583,0.005389626561130845,0.09312124553359902
size|hfvc|78.00|0.00|0.800,size,hfvc,0.1965,5.326176893813725,9.964453006613642,2.651904644987954,13.418285770162758,0.005469092860574398,0.09460719294309927
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2005,5.4350343155546055,9.964420614670765,2.6493004634076414,13.421254440892408,0.005547216327318749,0.09609171606583208
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2045,5.543892935070593,9.964388263367313,2.6466911372017705,13.42417617268903,0.005623996406245446,0.09757481205723853
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2085,5.652752754852461,9.964355952460055,2.644076679431249,13.427050928066208,0.005699432549285954,0.0990564780827288
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2125,5.761613777278904,9.964323681688699,2.6414571033857865,13.429878669986248,0.00577352421544941,0.10053671132288369
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2165,5.870476004663993,9.964291450807607,2.638832422144719,13.432659361542571,0.00584627087071854,0.10201550897290813
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2205,5.9793394392939865,9.964259259610744,2.636202648459273,13.435392965900359,0.005917671988125983,0.10349286823964321
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2245,6.088204083446493,9.964227107909762,2.6335677948167504,13.438079446326455,0.005987727047712665,0.10496878633851077
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2285,6.197069939394874,9.964194995533413,2.6309278735693753,13.440718766289582,0.006056435536479221,0.10644326049150046
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2325,6.305937009404354,9.9641629223132,2.6282828970477294,13.443310889539735,0.00612379694854559,0.1079162879263153
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2365,6.4148052957257065,9.964130888081083,2.62563287762413,13.445855780145955,0.006189810785019179,0.10938786587638019
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2405,6.523674800590043,9.964098892662324,2.6229778277361993,13.44835340252164,0.006254476554029553,0.11085799158121443
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2445,6.63254552620586,9.964066935881354,2.620317759879797,13.450803721414843,0.006317793770777014,0.11232666228686082
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2485,6.741417474758143,9.964035017556721,2.6176526865927867,13.453206701894343,0.006379761957595043,0.11379387524618893
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2525,6.85029064840879,9.964003137506193,2.614982620438268,13.45556230934245,0.006440380643776833,0.11525962771905263
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2565,6.959165049297379,9.963971295551483,2.6123075739968913,13.457870509453176,0.0064996493657695775,0.11672391697230054
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2605,7.068040679541886,9.963939491513639,2.6096275598615657,13.460131268225624,0.006557567667070385,0.11818674027975166
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2645,7.1769175412391055,9.963907725210179,2.6069425906378765,13.462344551960715,0.006614135098316487,0.11964809492214598
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2685,7.285795636464785,9.963875996465214,2.604252678947263,13.464510327275828,0.006669351217222785,0.12110797818711388
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2725,7.394674967273571,9.963844305097869,2.601557837427124,13.466628561089735,0.006723215588595732,0.12256638736916467
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2765,7.503555535698884,9.963812650928723,2.5988580787347226,13.468699220641568,0.006775727784388841,0.1240233197696885
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2805,7.61243734375278,9.963781033777154,2.596153415545548,13.470722273476422,0.0068268873836957455,0.12547877269697702
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2845,7.721320393425895,9.963749453464025,2.593443860554312,13.472697687454799,0.00687669397270857,0.12693274346623912
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2885,7.830204686687396,9.963717909813028,2.5907294264755456,13.474625430760547,0.006925147144766497,0.1283852293996181
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2925,7.939090225484948,9.963686402641038,2.5880101260408233,13.476505471876106,0.006972246500383528,0.1298362278261993
size|hfvc|78.00|0.00|0.800,size,hfvc,0.2965,8.04797701174473,9.963654931767396,2.5852859720010746,13.478337779608673,0.007017991647206845,0.1312857360820283
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3005,8.15686504737141,9.963623497014876,2.5825569771249053,13.480122323078707,0.007062382200079265,0.13273375151011857
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3045,8.265754334248172,9.963592098200307,2.5798231541982437,13.481859071716602,0.007105417780955969,0.1341802714604587
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3085,8.37464487423668,9.96356073514761,2.5770845160269875,13.483547995280368,0.007147098019057163,0.13562529329001835
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3125,8.483536669177052,9.963529407673812,2.574341075433002,13.485189063832362,0.0071874225506946,0.13706881436276774
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3165,8.592429720887878,9.963498115600467,2.571592845258228,13.486782247762608,0.007226391019465872,0.13851083204967313
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3205,8.701324031166155,9.963466858744805,2.5688398383601996,13.488327517765732,0.007264003076080938,0.13995134372872434
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3245,8.810219601787319,9.963435636928892,2.5660820676168155,13.489824844868325,0.007300258378556412,0.14139034678492762
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3285,8.919116434505211,9.96340444997091,2.5633195459223845,13.491274200406513,0.007335156592014336,0.1428278386103268
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3325,9.028014531052039,9.963373297691504,2.5605522861899983,13.492675556039455,0.007368697388862588,0.14426381660400653
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3365,9.136913893138399,9.963342179910068,2.5577803013499665,13.494028883743372,0.0074008804487393776,0.1456982781721097
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3405,9.24581452245323,9.963311096445244,2.5550036043512283,13.495334155817527,0.007431705458534055,0.14713122072783733
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3445,9.354716420663843,9.96328004711803,2.552222208159288,13.496591344877103,0.0074611721123246655,0.1485626416914707
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3485,9.463619589415874,9.963249031744287,2.5494361257584988,13.497800423861829,0.007489280111482033,0.14999253849036692
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3525,9.572524030333286,9.963218050146725,2.546645370150481,13.498961366032901,0.007516029164565674,0.15142090855898063
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3565,9.681429745018331,9.963187102142026,2.5438499543542408,13.500074144968899,0.007541418987476456,0.15284774933886566
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3605,9.790336735051579,9.963156187553858,2.5410498914075466,13.50113873458076,0.007565449303331695,0.15427305827868967
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3645,9.899245001991861,9.96312530619555,2.538245194364297,13.502155109088667,0.007588119842583119,0.15569683283424074
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3685,10.008154547376305,9.96309445788957,2.535435876296818,13.503123243046126,0.007609430342878087,0.15711907046844156
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3725,10.117065372720292,9.96306364245302,2.532621950294565,13.504043111325883,0.007629380549198372,0.15853976865135336
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3765,10.225977479517452,9.963032859705885,2.5298034294651477,13.50491468912757,0.007647970213846278,0.15995892486018573
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3805,10.334890869239656,9.96300210946804,2.5269803269324105,13.505737951972431,0.007665199096347497,0.16137653657931667
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3845,10.44380554333701,9.962971391555573,2.524152655838752,13.50651287570838,0.007681066963624583,0.16279260130028328
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3885,10.55272150323784,9.962940705791823,2.521320429343255,13.507239436509762,0.007695573589844296,0.16420711652181075
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3925,10.66163875034868,9.962910051990207,2.5184836606227723,13.50791761087436,0.0077087187565494375,0.16562007974980605
size|hfvc|78.00|0.00|0.800,size,hfvc,0.3965,10.770557286054272,9.962879429971267,2.515642362870656,13.508547375626298,0.0077205022525131395,0.16703148849738197
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4005,10.879477111717538,9.962848839554068,2.5127965492984865,13.509128707919519,0.007730923873933149,0.16844134028485222
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4045,10.988398228679602,9.962818280557139,2.5099462331343227,13.509661585232504,0.007739983424293051,0.1698496326397525
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4085,11.097320638259754,9.962787752799787,2.5070914276235907,13.510145985371926,0.007747680714410843,0.17125636309684317
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4125,11.206244341755454,9.962757256099598,2.5042321460291714,13.510581886474345,0.007754015562487504,0.17266152919811983
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4165,11.31516934044232,9.962726790275447,2.5013684016302675,13.510969267000693,0.007758987794044547,0.17406512849282646
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4205,11.424095635574123,9.96269635514377,2.498500207723734,13.511308105741762,0.00776259724204198,0.175467158537458
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4245,11.533023228382799,9.962665950524407,2.4956275776230674,13.51159838182313,0.007764843746614625,0.17686761689578073
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4285,11.641952120078397,9.962635576236213,2.4927505246591917,13.511840074692941,0.007765727155432944,0.17826650113882192
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4325,11.750882311849109,9.96260523209522,2.4898690621792734,13.512033164131534,0.007765247323494873,0.17966380884490415
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4365,11.859813804861258,9.962574917921412,2.486983203547391,13.512177630249433,0.007763404113153571,0.18105953759963792
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4405,11.96874660025929,9.962544633533017,2.4840929621457577,13.512273453493838,0.0077601973941868185,0.18245368499593068
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4445,12.077680699165771,9.962514378747548,2.481198351371346,13.512320614633742,0.007755627043713742,0.18384624863400817
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4485,12.186616102681365,9.962484153383386,2.478299384639514,13.512319094776332,0.007749692946298903,0.1852372261214075
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4525,12.295552811884846,9.962453957256612,2.4753960753813797,13.512268875357194,0.007742394993889845,0.186626615073002
size|hfvc|78.00|0.00|0.800,size,hfvc,0.4565,12.40449082783311,9.962423790187783,2.472488437044883,13.51216993814665,0.007733733085796279,0.18801441311100142
